DeviceID,GASMETERID,block_code
31801385,54460472,1012
31804947,97046128,1012
31026087,33418632,1032
83770519,90974784,1032
83770520,46334874,1032
20896979,33418320,1032
56843322,46334990,1032
52395750,46334895,1032
20896967,49755909,1032
83771751,92334922,1032
57554347,46302233,5009
57059459,46300541,5009
31043254,,5009
31043268,49747117,5009
57554349,49755713,5009
57553369,,5009
20376033,,5009
20376036,46334993,5009
31048178,40468168,5009
31029202,40468098,5009
31801111,46302383,5009
31045097,46301620,5009
31803175,49761069,5003
57554337,35569667,5009
57553365,35567796,5009
56999843,,5009
57529707,46263522,5009
57529708,46187903,5009
5827512,46263815,5009
20376637,46263134,5009
31043255,90974776,5009
31043252,90974765,5009
20377054,90972248,5009
85116747,,1009
83770165,,1020
20380372,,1014
83769738,,1020
31045046,,2028
52303550,,1016
31045131,,2028
83771928,,2028
83771681,,2028
83771683,,2028
83771682,,2028
83779599,35051644,2028
83779289,,2028
83779315,93256704,2008
83779315,35563528,2008
83779315,92337743,2008
83769812,92338126,2000
18002749,34356156,2000
83769847,92332035,2000
18002782,35591456,2000
18203438,92338120,2000
85116852,,2002
31803194,56356483,2006
16697423,92351639,2003
16697428,35567682,2003
16697451,92351786,2003
83771919,92351989,2003
83779551,,2035
83779385,,3003
57059298,92351937,1011
31803104,49747403,1011
52300900,49747539,1011
31804266,35612311,1011
20380980,46295062,1011
29618325,,1011
31802045,54363193,2001
31804209,46346003,2001
31804276,54460449,2013
31804274,54459945,2013
31802046,33419092,2001
31806521,46301918,2013
31802630,35581477,2001
31801556,40481172,2013
31804277,54460030,2013
31801112,35553007,2013
31806520,90972311,2013
31804275,46335197,2013
83779619,,1001
83779620,,1001
20176560,49768743,1011
20378377,54460026,1011
20378391,46334983,1008
31043041,,1011
18038254,49747560,1011
20378342,,1008
31042103,46302256,1011
52061948,90972081,2000
31806255,46302021,2001
52062009,35569002,2001
52062037,46302002,2000
52061954,46340411,2000
52062043,40490254,2001
52062024,,2000
85117501,34356246,2021
85117504,40474588,2021
85117524,54363560,2021
85117502,46345331,2021
85117522,40488256,2021
85117521,54458021,2021
85117477,56364750,2021
85117503,40488441,2021
85117523,,2021
83770452,,2007
31801305,92337850,2007
56976444,33466570,2027
29085487,35609433,2027
56506683,46302382,2007
29085448,49747191,2027
20376962,,2007
31806256,46302239,2001
57553449,,2000
31803132,46302462,2000
31802559,90971627,2001
57553410,54356332,2001
31806288,,2001
57553429,40489576,2001
57547405,90972296,2001
57553448,,2000
57554333,46263801,2001
57553470,,2001
57553468,92337596,2001
57531692,49767269,2000
31803439,46335080,2001
31042161,54443991,3000
31042165,40473775,3000
56974353,49762492,3000
31043078,54460253,3000
31048117,51931797,3000
30128644,90959382,3000
31043168,54356257,3000
31051303,56361927,3000
31042121,54355450,3000
31048225,56356719,3000
31034151,,3000
31034152,54363488,3000
31051302,54354588,3000
31048224,56354535,3000
31042122,54356133,3000
31034150,54356247,3000
31042176,54363208,3000
31806023,56354181,3000
31048114,56361876,3000
31051298,54350016,3000
31048127,,3000
31034149,54354555,3000
31048202,56354475,3000
31048226,56354295,3000
31048227,54356344,3000
31043079,54356396,3000
31801383,,3000
29339899,46301991,3000
31806278,49762608,3000
31806277,49760805,3000
31801749,94746401,3000
31801744,94746072,3000
31801763,49747349,3000
57554324,49755817,2000
56506717,46263800,3000
56506730,46261755,3000
31804334,,3000
31806201,54363565,3000
30525919,90953508,3000
29339898,,3000
83779287,,1013
31049010,,1015
31049013,,1015
31806487,90974901,1030
20376860,49747453,3014
31048567,54459967,3014
29085452,35564269,1030
18204830,,1026
18195559,,1026
18204835,,1026
18195561,,1026
18204817,,1026
18204829,,1026
18195437,,1026
18195438,,1026
18204906,,1026
31048578,,1026
18204113,,1026
18204927,,1026
18204923,,1026
18204903,,1026
18204191,,1026
18204046,,1026
18204487,,1026
18204840,,1026
18204863,,1026
18204809,,1026
18204846,,1026
18204490,,1026
18204620,,1026
18204844,,1026
31802001,,2004
31802018,,2004
20380249,92337868,2006
57531693,,2006
31045036,,2006
31805845,46263633,2004
31806411,92351919,2004
31805861,,2004
57059393,49747481,2004
57059310,49746899,2004
31805987,90971903,2004
31807792,33489861,2006
85116913,90972187,2021
85116827,49747130,2021
85116826,49747188,2021
85116828,49747131,2021
85116825,49747153,2021
85116916,49747121,2021
85116914,49747125,2021
85116831,,2021
85116832,,2021
85116830,90972213,2021
85116829,,2021
28356501,46301968,2005
18203738,54356351,2005
28356505,46335045,2005
20176526,54457737,2005
20176536,54460059,2005
20176534,,2005
20176525,56356897,2005
29925037,46335150,2009
29925038,,2009
29925042,90972084,2009
29925041,90953510,2009
31802072,40482729,2005
31809108,40482625,2005
20376093,,2005
31802509,40474258,2005
31802525,92337570,2005
31800077,,2005
20380259,,2005
20380258,,2005
31801388,,2005
31802027,,2005
31802050,46300275,2005
20380933,46334835,2009
31802100,33466392,2005
31802099,56354607,2005
31042936,92338148,2005
31042932,92338149,2005
31773072,,2005
20376888,,2005
20376891,,2005
83779351,,1002
77133744,92337613,1011
31803296,92330358,3013
31805876,92338203,3012
31800959,40483930,3019
77133733,93277843,2008
28013104,,1015
31804257,,4004
31806512,,4004
31806505,,4004
31042948,,3003
31045090,49756281,3003
31045089,33419480,3003
31048988,49768243,3003
20376626,49768249,3003
31800109,56354240,4004
31800108,,4004
20378899,54459985,4004
56506671,40488248,3003
31804256,40490259,3003
31048989,49746843,3003
31806506,90974232,4004
20379660,33466015,3003
20376648,33418330,3003
20376647,49760502,3003
55727022,56754473,2033
31772688,,2001
56843261,90953461,1009
56843260,,1009
56843264,49747512,1009
83779294,,1009
83771638,90953497,2033
83771639,,2033
83771788,90974629,2033
83771637,90974798,2033
83771636,90974778,2033
83771826,,2033
83771640,90974808,2033
83771828,90974664,2033
83770056,,2020
83770055,90972256,2020
83771758,,1009
83770065,,1000
83770062,97049028,1000
83770064,,1000
56763249,,4008
31801325,54443968,4008
31802145,46301605,4008
18195629,46302340,4008
18195627,54355672,4008
31801300,,4004
31801293,,4004
18195639,46263584,4004
20376936,49760872,4008
18195636,46300205,4008
18195642,40488064,4004
31801299,54443915,4008
18195628,54460048,4004
18195641,46301624,4004
20379764,46335099,4004
57553401,46295476,4008
18204426,49768628,4004
18195613,,4004
83779259,,1005
18037712,,1016
83769862,90972096,1016
83770228,,1016
83769865,54356240,1016
56764394,33402060,1016
83779550,,3009
31806331,,1019
83769551,,1019
52061620,90971806,1019
83769742,92338209,1019
16697431,,4032
29618974,92351554,2025
29618975,54378681,2025
29618991,35609422,3033
29339922,92337484,2025
29618970,54458037,3036
29618961,,3036
57531759,46263853,2025
31804490,94746274,2025
29618985,92337697,3033
29618999,92338141,2025
29339928,51989623,2025
31801164,34356350,2025
29340685,35567447,2025
83779484,91563621,2021
57532089,49755825,1011
83770150,56356156,3006
31049045,90953556,1011
57553404,35596304,3006
31049046,33400896,1011
31802832,92337700,3004
20376965,54443905,3006
31049044,92337547,3006
31376266,,3002
83770153,54460450,1011
20376974,34356473,3006
31802714,92351552,3006
30129339,97064080,1008
30129374,,1008
30129382,97048965,1008
30129367,90972337,1011
30129377,90971632,1008
30129366,,1011
30129388,49747124,1011
30129381,90971639,1011
30129352,,1011
30129364,,1008
30129421,,1008
18039267,46263913,2019
18039045,40474668,2018
18039197,49747466,2018
18038986,46263914,2019
18039198,46189376,2018
18039276,40474415,2019
18039275,35569141,2018
83779377,92338011,2002
57532844,92337650,1000
30128641,54356292,1000
30128642,33401809,1000
31800921,90971743,2003
18195640,90971883,2003
31806130,90971664,2003
18195643,,2003
31806003,,1000
31805988,,1000
31800929,35568907,1000
31800935,54363167,1000
31048394,49761798,1002
31030979,54460079,1002
31048421,56356987,1002
31030978,56355566,1002
31048473,,1002
31801877,49761810,1002
31048396,46301252,1002
31048397,49761779,1002
31048447,,1002
31048414,49761149,1002
31048420,49761029,1002
31048395,,1002
31045109,54460399,1002
31005333,,1002
31043029,49761063,1002
31043162,33419371,1002
31048446,90008390,1002
57533238,90971839,1000
31801210,,1000
31801209,49755926,1000
31800897,46264303,1000
31030995,,1001
31048463,94746362,1001
31048525,,1001
31030996,46334616,1001
31801391,34356479,1001
31048518,,1001
31048530,30191810,1001
31048575,,1001
31048460,92338138,1001
31048544,34356176,1001
31051297,94746142,1001
31051296,94746228,1001
31116136,92338107,1001
31051295,90972253,1001
31048576,,1001
31048461,90972265,1001
29619346,54341978,2003
29085489,,2003
56505888,49747108,2003
31801036,90972335,1000
56976631,49769388,1000
31803428,49767859,1000
31803436,,1000
29340678,,1000
31804238,,1000
31800908,49767530,2003
31800922,49767230,2003
20176575,35612738,2003
18039519,34356160,2003
83770105,54356271,1000
31800945,54341979,1000
31800931,49761543,1000
30727239,94746308,1000
31809128,46351161,1000
56976729,46351576,1000
52300810,90953507,1000
20376669,49761268,2003
20376680,49755765,2003
31801964,49761874,2003
52298078,46335101,1000
52298124,49755970,1000
83779323,,2019
20381109,56356445,2003
83769820,54458050,2003
57059282,46301147,2003
20380246,33465118,2003
18203849,49746774,2003
31802677,94746373,2003
31801142,56361525,2003
20381110,40474633,2003
31801144,90974847,2003
31803246,40474614,2003
29995185,30191634,1032
29995184,27131082,1032
52303534,49767257,1012
28357403,,1005
28357400,92337509,1005
28357405,54458016,1005
31049019,46263605,1012
31033978,46263629,1012
31034004,46334795,1008
31805934,,1008
31805938,,1008
31049020,46345399,1008
31049018,33465127,1008
18002765,46301637,1008
83769886,46301593,1008
18019457,46301556,1008
31049039,46261625,1012
83779339,29529445,1009
20896998,33465103,1022
56291285,,1004
56291290,,1004
56291307,,1004
56294803,,1004
28779510,,1004
18039114,,1004
28779519,,1004
28779514,,1004
55968238,,1001
55968241,,1001
55968239,,1001
55968252,,1001
28779442,,1001
28779456,,1001
28779444,,1001
28779450,,1001
28779473,,1004
28779448,,1004
28779471,,1004
28779440,,1004
31806213,,1004
28779490,,1001
28779492,,1001
31801573,,1001
28779475,,1001
56696828,56809598,1007
57253269,,1007
57253270,,1008
57253271,,1007
17516161,,1008
83771739,90959376,1021
338379287,54362815,1020
338379288,54460457,1020
338379285,54459978,1020
338379290,54458141,1020
338379281,56356551,1020
338379289,54460495,1020
338379286,54460280,1020
338379291,,1020
338379284,54460338,1020
31801487,,1021
5827373,,1001
5827536,,1001
5827540,,1001
5827538,,1001
20176637,,1004
31048167,,1004
31048166,,1004
31048168,,1004
56999772,,1004
56999780,,1004
56999774,,1004
56999776,,1004
56999779,,1004
56999778,,1004
56999777,,1004
56999770,,1004
31806147,,1004
5827367,,1001
5827371,,1001
5827365,,1001
31801948,,1001
18038228,,1004
18038225,,1004
18038249,,1004
18038227,,1004
83779612,,2004
77133763,,2025
31807833,46301875,3023
20378308,40485867,3023
31807785,46261661,3016
31807832,40474385,3023
31801910,56354942,3023
20379050,54460086,3016
57553388,92337989,3016
31807796,56354542,3016
20393748,56354143,1001
20394302,40488348,1001
20394266,56355651,1001
20393654,56354229,1001
20394310,56354612,1001
20394909,35567775,1001
20393744,56354057,1001
20394264,54355654,1001
20394289,56355964,1001
20394285,56356155,1001
20394912,40468165,1001
83771738,,1001
20394308,35567100,1001
20394267,56356024,1001
20394315,56356000,1001
20393747,56354289,1001
20393620,35588193,1001
20394910,40474497,1001
20394286,56355961,1001
20393746,56354479,1001
20393751,56355529,1001
20394280,56754539,1001
20394875,35569155,1001
20393724,54363492,1001
20394893,56354642,1001
20393656,56354895,1001
20393632,54355656,1001
20868422,,1001
20393613,56355676,1001
20393609,35581356,1001
20394260,35591094,1001
20394313,40488070,1001
20394317,40474828,1001
20393750,56356200,1001
20393725,56355995,1001
31745249,56355707,1001
20393743,54363590,1001
20393612,40488159,1001
20394284,54356367,1001
20394258,56355997,1001
20393651,54443855,1001
20394236,54356375,1001
31773033,,1004
28357401,54356200,2003
31800933,56354918,2003
31800936,54354554,2003
31805990,,2003
31803365,40483252,2003
31803370,40483257,2003
31803367,40483289,2003
29339893,,2003
31805991,40482805,2003
31800937,,2003
83769451,46166215,2003
31805999,,2003
77133762,90972209,2003
31801381,40475172,2004
52300922,92337984,2004
20378974,49761276,2005
52300928,46197369,2004
57531738,40488291,2004
57553402,49747137,2005
20378925,54355487,2005
20378382,54356282,2014
31803084,,2014
31803085,,2014
28356576,35612743,2014
20379028,,2014
20379011,,2014
31744875,90953487,2014
31802824,54460259,2014
18203762,49747241,2014
31801895,,2014
18195600,30863130,2014
18195591,46335371,2014
18195593,46301649,2014
31802158,,2014
31809137,56356394,2014
31801386,,2014
31802690,,2014
20380618,,2014
31116159,,2014
31116156,,2014
56764343,,2014
31804397,56365797,2014
31803083,,2014
31803086,56354090,2014
83770221,33466615,1016
30687558,,1024
30664283,35569613,1016
30673758,,1024
30697951,35569601,1024
31805956,46334649,1024
31809127,46346177,1024
20380621,46301669,1024
20379681,92337542,1024
18195403,33418848,1024
20380622,54362817,1024
20379044,54458059,1024
57553418,46335053,1024
31801795,54363574,1024
20379038,54457935,1024
30727032,54354543,1024
30727022,46300521,1024
57533138,56356531,1024
57533273,56356275,1024
20379684,56356495,1024
20379000,54356146,1024
85116932,40488622,1016
29027012,56365873,1016
29027015,56364858,1016
56506678,,1016
29027013,56361646,1016
85116787,54356380,1016
85116927,49760419,1016
18002794,40474795,1016
18002793,35569599,1016
56764293,56354486,1016
56764296,,1016
56764301,56361487,1016
56764295,35567702,1016
85116929,54460028,1016
338379395,46301258,1017
338379393,,1017
338379394,46301120,1017
85116713,54460398,1016
31805860,56356042,1016
20376067,49768769,4004
20376071,49768771,4004
20376900,49768772,4004
18195565,,4005
18195571,,4005
20381067,49756324,4004
20378394,54356408,4004
57059478,90972318,4005
20379743,49767245,4004
20376082,49755928,4005
20376064,49756186,4005
20376897,33418995,4004
20379737,,4004
28013018,40474395,4004
28013031,40474639,4004
20381088,,4005
20381091,,4005
20381090,,4005
20376066,46302240,4004
20376091,46300242,4004
20377749,33418813,4004
20377751,40474140,4004
20377776,90953554,4005
20379752,49769514,4004
20377650,90953567,3006
31805798,56356599,3006
83770463,,1001
83779426,,4004
31048453,49747281,4010
20379013,54354615,4010
20376899,54460000,4010
31806375,56354876,1016
31806374,54460396,1016
31801155,35591317,1016
31048580,54363616,1016
31048454,40474412,4010
20376083,40485155,4010
20376904,,4010
31048458,40472370,1016
31048465,92338229,4010
83779621,,2028
31804228,35612176,3009
20379010,40487775,3009
20381080,54356409,3010
20381075,54356248,3010
31048746,35569605,3008
31048960,90953588,3009
31048951,54355469,3008
20381122,54327648,3003
31048753,56351928,3008
31048742,56356158,3008
31801073,35563256,3003
31048766,90971698,3009
31806009,54460070,3009
30729185,49756068,2021
30527402,49756301,2021
56506640,92337670,2021
30729187,49768550,2021
31802726,33466007,2000
56506637,90972211,2021
31806269,49747313,2021
29619345,,1013
29619334,,1013
18039217,,1013
29619333,,1013
52300800,,1013
18039268,56754557,1013
18039273,,1013
18039216,,1013
29619335,,1013
29619347,,1013
52298094,,1013
29619336,,1013
18204905,,1013
52300848,,1013
29619353,,1013
83769578,,2000
31048987,,2021
20376659,40489568,2022
20378963,40474240,2022
31806013,49768770,2021
31048965,,2022
20377012,40472165,2021
83779552,,3009
338379490,90974974,2004
338379491,92338189,2004
338379277,46300885,2004
338379278,40488357,2004
338379480,,2004
338379482,,2004
338379434,54458126,2004
338379474,,2004
338379433,,2004
338379472,,2004
338379473,90974924,2004
338379435,,2004
338379432,,2004
338379483,,2004
338379481,,2004
338379438,,2004
57059457,,2004
57059550,,2004
338379436,,2004
338379496,,2004
338379498,,2004
20106492,41114199,4004
20106494,46264115,4004
52030642,90971726,2002
83769784,54362813,3002
31805110,56364486,3014
57529683,54458075,3002
52062045,,3002
52062021,,3002
57059576,56361569,3002
57532056,46335067,3002
57533242,49755899,3002
57529730,46302085,3002
52061621,49761131,3002
20376848,90971651,3002
52062010,49760827,3002
29339925,90974994,3002
57529726,54354568,3002
20379699,90953573,3002
31802829,40473926,2000
31802827,54354538,3002
30729200,,1010
83770078,46301946,1010
31043098,46300673,2000
30525908,,1010
30729163,,1010
30729169,,1010
30525923,56356809,1010
30128872,49760900,1011
30525875,92337676,1010
31043080,46300283,1011
31800859,56356181,2000
31800847,54356275,2000
30525873,,1010
31802687,49768142,2000
83769548,90972082,1002
83769542,97064083,1002
83769549,97049293,1002
83769547,90971963,1002
